"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.176,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.169,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.159,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.152,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.15,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.156,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.147,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.148,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.148,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.14,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.135,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.129,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",8.81,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",9.33,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",10.67,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",11.72,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",12.28,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",13.43,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",14.72,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",14.8,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",15.59,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",18.1,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",19.57,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",18.51,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",19.26,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",18.99,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",17.61,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",17.47,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",19,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",19.49,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",19.88,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",20.57,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",19.14,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",17.32,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",17.52,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",16.54,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",17.14,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",19.3,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",19.58,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",19.58,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",18.68,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",17.52,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",17.36,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",19.25,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",18.42,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",18.92,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",19.58,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",19.4,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",21.95,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",20.34,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",20.01,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",19.17,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.63,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",19.21,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",19,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",20.1,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",19.44,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",18.9,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",20.27,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",19.78,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",19.24,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",18.39,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",19.48,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",17.99,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",17.29,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",17.15,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",16.11,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",16.1,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",16.54,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",0.126,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",0.126,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",0.136,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",0.148,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",0.142,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",0.149,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",0.159,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",0.151,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",0.151,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",0.165,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",0.175,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.161,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.161,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.153,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.143,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.144,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.148,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.149,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.149,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.148,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.138,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.126,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.123,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.113,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.113,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.122,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.118,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.118,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.105,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.102,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.105,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.108,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.106,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.102,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.1,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.097,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.09,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.084,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.086,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.085,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.089,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.084,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.08,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.082,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.08,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.078,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.078,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.081,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.074,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.071,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.07,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.065,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.064,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.065,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",9.73,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",10.05,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",10.61,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",11.21,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",12.18,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",13.18,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",14.04,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",14.4,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",15.46,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",16.96,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",17.84,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",18.17,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",19.43,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",21.03,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",20.56,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",19.7,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",21.08,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",21.4,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",22.17,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",23.65,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",24.6,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",23.69,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",23.2,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",23.42,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",23.97,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",25.83,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",26.96,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",29.4,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",27.65,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",28.56,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",28.38,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",28.79,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",27.13,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",28.46,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",30.39,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",28.92,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",31.11,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",32.26,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",32.57,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",32.46,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",32.39,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",33.23,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",34.96,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",36.87,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",37.27,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",34.39,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",37.42,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",36.86,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",35.41,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",33.45,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",36.6,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",35.19,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",33.96,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",33.29,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",34.11,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",32.49,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",33.86,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",0.219,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",0.21,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",0.215,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",0.22,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",0.227,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",0.234,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",0.243,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",0.244,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",0.256,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",0.256,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",0.251,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.25,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.248,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.251,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.237,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.223,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.238,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.241,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.243,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.242,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.239,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.227,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.216,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.211,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.209,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.218,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.221,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.233,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.208,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.205,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.202,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.218,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.212,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.225,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.231,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.211,
